Series Name,Series Code,Country Name,Country Code,2016 [YR2016]
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Malawi,MWI,-119915635.173725
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Malaysia,MYS,-3372772123.4964
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Maldives,MDV,-456639057.30469
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mali,MLI,-259460805.115132
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Malta,MLT,-9410911823.22087
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Marshall Islands,MHL,3055847.4488757
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mauritania,MRT,-271134844.997291
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mauritius,MUS,-8085686655.85394
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mexico,MEX,-31029870740
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Micronesia, Fed. Sts.",FSM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Moldova,MDA,-74110000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Monaco,MCO,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mongolia,MNG,4170877673.22967
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Montenegro,MNE,-411575993.60909
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Morocco,MAR,-1574253170.02358
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mozambique,MOZ,-3093429233.066
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Myanmar,MMR,-3278096409.87385
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Namibia,NAM,-115264590.334455
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Nauru,NRU,4926929.04254842
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Nepal,NPL,-105996375.590658
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Netherlands,NLD,110795464137.632
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,New Caledonia,NCL,-702858374.056694
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,New Zealand,NZL,-2772739977.47833
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Nicaragua,NIC,-923800000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Niger,NER,-261120239.273371
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Nigeria,NGA,-3117793413.78813
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Northern Mariana Islands,MNP,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Norway,NOR,24929905386.601
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Oman,OMN,-1909475942.78283
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Pakistan,PAK,-2524000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Palau,PLW,-64657000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Panama,PAN,-4557227234.94
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Papua New Guinea,PNG,331415711.579501
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Paraguay,PRY,-379083110.011983
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Peru,PER,-5279006930.05829
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Philippines,PHL,-5882813656.58401
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Poland,POL,-4059000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Portugal,PRT,-3644765859.78131
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Puerto Rico (US),PRI,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Qatar,QAT,7128021978.02197
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Romania,ROU,-4996271644.2778
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Russian Federation,RUS,-10224570000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Rwanda,RWA,-231990763.944008
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Samoa,WSM,12841696.3902604
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,San Marino,SMR,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sao Tome and Principe,STP,-22324985.9856617
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Saudi Arabia,SAU,-12692875423.2893
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Senegal,SEN,-248547256.819924
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Serbia,SRB,-2102831263.07542
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Seychelles,SYC,-176199080.623455
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sierra Leone,SLE,-138517339.824904
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Singapore,SGP,-25255033720.4489
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sint Maarten (Dutch part),SXM,-39268156.424581
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Slovak Republic,SVK,-695453382.113163
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Slovenia,SVN,-968692741.564618
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Solomon Islands,SLB,-35978190.5781786
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Somalia, Fed. Rep.",SOM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Africa,ZAF,2275171115.05217
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Sudan,SSD,5880000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Spain,ESP,15417358755.6325
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sri Lanka,LKA,-660241239.082831
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Kitts and Nevis,KNA,-124446943.703703
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Lucia,LCA,-149201221.240473
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Martin (French part),MAF,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Vincent and the Grenadines,VCT,-79064646.8084229
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sudan,SDN,-1063767535.33587
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Suriname,SUR,-299987139.653765
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Eswatini,SWZ,-34160178.0287148
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sweden,SWE,-15487787967.7103
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Switzerland,CHE,13350272572.9875
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Syrian Arab Republic,SYR,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tajikistan,TJK,-206522955.39903
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tanzania,TZA,-864040000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Thailand,THA,9906454564.7239
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Timor-Leste,TLS,7188000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Togo,TGO,303274601.811713
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tonga,TON,-16616625.7765658
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Trinidad and Tobago,TTO,-1741016.32308939
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tunisia,TUN,-622569482.161978
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Turkiye,TUR,-10697000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Turkmenistan,TKM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Turks and Caicos Islands,TCA,-18048000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tuvalu,TUV,0
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Uganda,UGA,-625558964.16212
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ukraine,UKR,-3955000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,United Arab Emirates,ARE,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,United Kingdom,GBR,-291904952184.512
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,United States,USA,-174573000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Uruguay,URY,1823407171.07988
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Uzbekistan,UZB,-1657069191.40485
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Vanuatu,VUT,-42884853.1165622
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Venezuela, RB",VEN,-27000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Viet Nam,VNM,-11600000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Virgin Islands (U.S.),VIR,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,West Bank and Gaza,PSE,-341458101.286623
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Yemen, Rep.",YEM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Zambia,ZMB,-486094167.875033
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Zimbabwe,ZWE,-343013813.38
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Afghanistan,AFG,4.38389195513915
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Albania,ALB,1.27543168367423
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Algeria,DZA,6.39769480268757
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,American Samoa,ASM,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Andorra,AND,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Angola,AGO,30.6944150806719
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Antigua and Barbuda,ATG,-0.489437796230499
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Argentina,ARG,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Armenia,ARM,-1.403607559009
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Aruba,ABW,-0.931195987079561
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Australia,AUS,1.27699094497324
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Austria,AUT,0.891591752655362
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Azerbaijan,AZE,12.4433748584372
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Bahamas, The",BHS,-0.346376929989397
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bahrain,BHR,2.78679347602044
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bangladesh,BGD,5.51352572692995
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Barbados,BRB,1.28192813061895
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belarus,BLR,11.8365807653496
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belgium,BEL,1.97385264653181
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belize,BLZ,0.663427167917601
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Benin,BEN,-0.793310145785624
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bermuda,BMU,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bhutan,BTN,3.21988689395718
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bolivia,BOL,3.62321431764138
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bosnia and Herzegovina,BIH,-1.58410000000002
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Botswana,BWA,2.81495791361944
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Brazil,BRA,8.73914352329393
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,British Virgin Islands,VGB,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Brunei Darussalam,BRN,-0.278693265753083
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bulgaria,BGR,-0.79864988645371
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Burkina Faso,BFA,0.441041448058809
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Burundi,BDI,5.55768961400965
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cabo Verde,CPV,-1.40781637091706
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cambodia,KHM,3.01913975139128
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cameroon,CMR,0.874190383288856
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Canada,CAN,1.42875954701085
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cayman Islands,CYM,-0.62525835861814
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Central African Republic,CAF,4.94543276106518
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Chad,TCD,-0.792440525236102
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Channel Islands,CHI,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Chile,CHL,3.78619355893118
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,China,CHN,2.00000182191943
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Colombia,COL,7.51346024627675
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Comoros,COM,0.797517430888487
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Congo, Dem. Rep.",COD,2.88585107289988
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Congo, Rep.",COG,3.19056179723773
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Costa Rica,CRI,-0.0174788505908217
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cote d'Ivoire,CIV,0.723178457513308
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Croatia,HRV,-1.12500000000002
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cuba,CUB,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Curacao,CUW,-0.0472079848940293
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cyprus,CYP,-1.42916666666665
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Czechia,CZE,0.683504209385703
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Denmark,DNK,0.250000000000031
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Djibouti,DJI,2.73841208738755
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Dominica,DMA,0.141816225732312
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Dominican Republic,DOM,1.61416607245223
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ecuador,ECU,1.72826463324533
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Egypt, Arab Rep.",EGY,13.813606214829
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,El Salvador,SLV,0.60404908699661
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Equatorial Guinea,GNQ,1.41193915479015
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Eritrea,ERI,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Estonia,EST,0.148684907627373
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ethiopia,ETH,6.62813337230924
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Faroe Islands,FRO,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Fiji,FJI,3.86322538221269
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Finland,FIN,0.356684500891695
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,France,FRA,0.18333486112386
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,French Polynesia,PYF,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Gabon,GAB,2.10670712784054
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Gambia, The",GMB,7.22879272057922
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Georgia,GEO,2.13492713939121
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Germany,DEU,0.491747008445174
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ghana,GHA,17.4546347070868
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Gibraltar,GIB,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greece,GRC,-0.825653978390973
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greenland,GRL,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Grenada,GRD,1.65038994431573
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guam,GUM,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guatemala,GTM,4.44844199942827
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea,GIN,8.17268112275132
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea-Bissau,GNB,1.50312055861088
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guyana,GUY,0.836008061506207
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Haiti,HTI,11.5029073942666
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Honduras,HND,2.72461223295289
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Hong Kong SAR, China",HKG,2.40930743862224
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Hungary,HUN,0.394769306686392
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iceland,ISL,1.69692761997751
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,India,IND,4.94821634062141
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Indonesia,IDN,3.52580452815451
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Iran, Islamic Rep.",IRN,7.24542548952979
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iraq,IRQ,0.556521397155511
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ireland,IRL,0.0201247735963237
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Isle of Man,IMN,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Israel,ISR,-0.535168195718695
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Italy,ITA,-0.09401665691575
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jamaica,JAM,2.35102197485846
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Japan,JPN,-0.127258844489754
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jordan,JOR,-0.778430463054142
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kazakhstan,KAZ,14.3610942386248
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kenya,KEN,6.29724953814625
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kiribati,KIR,1.91731090233378
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Dem. People's Rep.",PRK,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Rep.",KOR,0.971685739912168
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kosovo,XKX,0.273169431045468
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kuwait,KWT,3.19839776658374
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kyrgyz Republic,KGZ,0.388838296895799
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lao PDR,LAO,1.59691227583204
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Latvia,LVA,0.140633334505327
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lebanon,LBN,-0.783359624361508
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lesotho,LSO,6.59650490696543
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Liberia,LBR,8.83424868336488
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Libya,LBY,25.8538742124461
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Liechtenstein,LIE,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lithuania,LTU,0.905525075460342
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Luxembourg,LUX,0.290833333333317
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Macao SAR, China",MAC,2.36895749705898
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,North Macedonia,MKD,-0.23929078768441
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Madagascar,MDG,6.03575858154679
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malawi,MWI,21.7111132136499
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malaysia,MYS,2.09056659525742
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Maldives,MDV,0.502509413611612
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mali,MLI,-1.79964707083386
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malta,MLT,0.642702771527304
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Marshall Islands,MHL,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mauritania,MRT,1.47171045650004
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mauritius,MUS,0.977675134718965
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mexico,MEX,2.8217078474766
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Micronesia, Fed. Sts.",FSM,-1.03746806405349
